,AST,BLK,COMMENT,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_ID,MIN,OREB,PF,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,START_POSITION,STL,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TO
0,1.0,0.0,,2.0,7.0,1.0,0.143,15.0,2.0,0.133,5.0,5.0,1.0,0021501199,28:54,0.0,1.0,202711,Bojan Bogdanovic,-15.0,10.0,2.0,F,1.0,BKN,Brooklyn,1610612751,1.0
1,1.0,0.0,,1.0,2.0,2.0,1.0,4.0,2.0,0.5,2.0,0.0,0.0,0021501199,12:43,2.0,0.0,1626191,Chris McCullough,-22.0,6.0,3.0,F,1.0,BKN,Brooklyn,1610612751,1.0
2,0.0,0.0,,1.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,0021501199,9:20,1.0,1.0,203080,Thomas Robinson,-20.0,2.0,2.0,C,0.0,BKN,Brooklyn,1610612751,2.0
3,1.0,1.0,,3.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0021501199,24:44,0.0,1.0,201961,Wayne Ellington,-17.0,0.0,3.0,G,1.0,BKN,Brooklyn,1610612751,4.0
4,8.0,0.0,,3.0,3.0,2.0,0.667,12.0,5.0,0.417,3.0,3.0,1.0,0021501199,35:15,1.0,1.0,203499,Shane Larkin,-14.0,15.0,4.0,G,1.0,BKN,Brooklyn,1610612751,1.0
5,4.0,3.0,,8.0,5.0,3.0,0.6,14.0,7.0,0.5,2.0,1.0,0.5,0021501199,33:56,3.0,5.0,203900,Markel Brown,-1.0,18.0,11.0,,6.0,BKN,Brooklyn,1610612751,3.0
6,2.0,0.0,,1.0,7.0,3.0,0.429,18.0,10.0,0.556,3.0,3.0,1.0,0021501199,28:23,1.0,3.0,203930,Sean Kilpatrick,-3.0,26.0,2.0,,0.0,BKN,Brooklyn,1610612751,1.0
7,1.0,0.0,,1.0,0.0,0.0,0.0,4.0,1.0,0.25,2.0,2.0,1.0,0021501199,18:53,2.0,4.0,203156,Henry Sims,-14.0,4.0,3.0,,2.0,BKN,Brooklyn,1610612751,1.0
8,5.0,0.0,,3.0,7.0,3.0,0.429,13.0,6.0,0.462,6.0,4.0,0.667,0021501199,34:35,0.0,1.0,202388,Donald Sloan,-13.0,19.0,3.0,,0.0,BKN,Brooklyn,1610612751,0.0
9,1.0,0.0,,2.0,2.0,0.0,0.0,3.0,1.0,0.333,3.0,3.0,1.0,0021501199,13:17,1.0,4.0,203508,Sergey Karasev,-1.0,5.0,3.0,,0.0,BKN,Brooklyn,1610612751,1.0
10,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021501199,,,,1626178,Rondae Hollis-Jefferson,,,,,,BKN,Brooklyn,1610612751,
11,,,NWT - Rest                              ,,,,,,,,,,,0021501199,,,,201572,Brook Lopez,,,,,,BKN,Brooklyn,1610612751,
12,6.0,0.0,,2.0,4.0,1.0,0.25,9.0,5.0,0.556,4.0,4.0,1.0,0021501199,22:28,3.0,3.0,202331,Paul George,19.0,15.0,5.0,F,1.0,IND,Indiana,1610612754,5.0
13,0.0,0.0,,5.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0021501199,14:03,1.0,2.0,202730,Lavoy Allen,24.0,4.0,6.0,F,0.0,IND,Indiana,1610612754,0.0
14,1.0,0.0,,4.0,0.0,0.0,0.0,10.0,7.0,0.7,4.0,2.0,0.5,0021501199,21:36,2.0,1.0,101133,Ian Mahinmi,18.0,16.0,6.0,C,1.0,IND,Indiana,1610612754,1.0
15,3.0,0.0,,0.0,4.0,2.0,0.5,5.0,2.0,0.4,0.0,0.0,0.0,0021501199,21:41,1.0,3.0,101145,Monta Ellis,12.0,6.0,1.0,G,2.0,IND,Indiana,1610612754,0.0
16,4.0,0.0,,5.0,6.0,4.0,0.667,10.0,6.0,0.6,2.0,2.0,1.0,0021501199,21:04,0.0,0.0,201588,George Hill,14.0,18.0,5.0,G,1.0,IND,Indiana,1610612754,0.0
17,2.0,0.0,,3.0,2.0,0.0,0.0,4.0,2.0,0.5,4.0,4.0,1.0,0021501199,14:56,0.0,2.0,201155,Rodney Stuckey,18.0,8.0,3.0,,1.0,IND,Indiana,1610612754,2.0
18,1.0,1.0,,2.0,6.0,3.0,0.5,7.0,4.0,0.571,0.0,0.0,0.0,0021501199,15:51,0.0,2.0,101139,CJ Miles,11.0,11.0,2.0,,0.0,IND,Indiana,1610612754,0.0
19,3.0,0.0,,10.0,1.0,0.0,0.0,9.0,6.0,0.667,2.0,1.0,0.5,0021501199,31:38,2.0,0.0,203524,Solomon Hill,2.0,13.0,12.0,,2.0,IND,Indiana,1610612754,4.0
20,9.0,0.0,,3.0,0.0,0.0,0.0,6.0,3.0,0.5,2.0,1.0,0.5,0021501199,26:19,3.0,3.0,201951,Ty Lawson,12.0,7.0,6.0,,1.0,IND,Indiana,1610612754,1.0
21,1.0,2.0,,9.0,0.0,0.0,0.0,17.0,11.0,0.647,7.0,6.0,0.857,0021501199,26:24,1.0,3.0,1626167,Myles Turner,6.0,28.0,10.0,,1.0,IND,Indiana,1610612754,4.0
22,1.0,1.0,,0.0,2.0,1.0,0.5,4.0,1.0,0.25,0.0,0.0,0.0,0021501199,12:00,1.0,3.0,203922,Glenn Robinson,-8.0,3.0,1.0,,0.0,IND,Indiana,1610612754,2.0
23,3.0,0.0,,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0021501199,12:00,0.0,0.0,1626202,Joe Young,-8.0,0.0,1.0,,0.0,IND,Indiana,1610612754,1.0
24,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021501199,,,,201941,Jordan Hill,,,,,,IND,Indiana,1610612754,
