,BLK,BLKA,COMMENT,GAME_ID,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID
0,0.0,1.0,,0021501199,28:54,4.0,11.0,11.0,42.0,1.0,2.0,202711,Bojan Bogdanovic,0.0,0.0,3.0,2.0,F,BKN,Brooklyn,1610612751
1,0.0,1.0,,0021501199,12:43,4.0,6.0,13.0,20.0,0.0,2.0,1626191,Chris McCullough,0.0,0.0,0.0,0.0,F,BKN,Brooklyn,1610612751
2,0.0,0.0,,0021501199,9:20,0.0,4.0,6.0,14.0,1.0,0.0,203080,Thomas Robinson,2.0,2.0,0.0,2.0,C,BKN,Brooklyn,1610612751
3,1.0,0.0,,0021501199,24:44,6.0,9.0,11.0,38.0,1.0,0.0,201961,Wayne Ellington,0.0,0.0,0.0,0.0,G,BKN,Brooklyn,1610612751
4,0.0,0.0,,0021501199,35:15,11.0,9.0,16.0,48.0,1.0,4.0,203499,Shane Larkin,0.0,8.0,6.0,6.0,G,BKN,Brooklyn,1610612751
5,3.0,0.0,,0021501199,33:56,8.0,6.0,9.0,44.0,5.0,3.0,203900,Markel Brown,1.0,2.0,3.0,8.0,,BKN,Brooklyn,1610612751
6,0.0,2.0,,0021501199,28:23,8.0,6.0,7.0,32.0,3.0,2.0,203930,Sean Kilpatrick,7.0,6.0,2.0,12.0,,BKN,Brooklyn,1610612751
7,0.0,0.0,,0021501199,18:53,10.0,3.0,8.0,20.0,4.0,2.0,203156,Henry Sims,0.0,0.0,0.0,2.0,,BKN,Brooklyn,1610612751
8,0.0,0.0,,0021501199,34:35,9.0,9.0,7.0,48.0,1.0,3.0,202388,Donald Sloan,0.0,5.0,2.0,6.0,,BKN,Brooklyn,1610612751
9,0.0,0.0,,0021501199,13:17,0.0,2.0,2.0,14.0,4.0,4.0,203508,Sergey Karasev,0.0,0.0,0.0,0.0,,BKN,Brooklyn,1610612751
10,,,DNP - Coach's Decision                  ,0021501199,,,,,,,,1626178,Rondae Hollis-Jefferson,,,,,,BKN,Brooklyn,1610612751
11,,,NWT - Rest                              ,0021501199,,,,,,,,201572,Brook Lopez,,,,,,BKN,Brooklyn,1610612751
12,0.0,0.0,,0021501199,22:28,5.0,10.0,7.0,14.0,3.0,4.0,202331,Paul George,3.0,2.0,5.0,4.0,F,IND,Indiana,1610612754
13,0.0,0.0,,0021501199,14:03,5.0,2.0,3.0,6.0,2.0,1.0,202730,Lavoy Allen,0.0,0.0,0.0,2.0,F,IND,Indiana,1610612754
14,0.0,0.0,,0021501199,21:36,5.0,12.0,10.0,12.0,1.0,2.0,101133,Ian Mahinmi,5.0,0.0,4.0,14.0,C,IND,Indiana,1610612754
15,0.0,0.0,,0021501199,21:41,5.0,12.0,10.0,14.0,3.0,2.0,101145,Monta Ellis,0.0,0.0,0.0,0.0,G,IND,Indiana,1610612754
16,0.0,1.0,,0021501199,21:04,5.0,12.0,7.0,14.0,0.0,1.0,201588,George Hill,0.0,4.0,4.0,4.0,G,IND,Indiana,1610612754
17,0.0,0.0,,0021501199,14:56,3.0,4.0,3.0,8.0,2.0,2.0,201155,Rodney Stuckey,0.0,0.0,0.0,4.0,,IND,Indiana,1610612754
18,1.0,0.0,,0021501199,15:51,3.0,8.0,3.0,10.0,2.0,0.0,101139,CJ Miles,0.0,0.0,0.0,0.0,,IND,Indiana,1610612754
19,0.0,1.0,,0021501199,31:38,5.0,19.0,13.0,30.0,0.0,1.0,203524,Solomon Hill,2.0,2.0,0.0,12.0,,IND,Indiana,1610612754
20,0.0,0.0,,0021501199,26:19,5.0,11.0,6.0,24.0,3.0,3.0,201951,Ty Lawson,0.0,0.0,2.0,6.0,,IND,Indiana,1610612754
21,2.0,0.0,,0021501199,26:24,5.0,11.0,6.0,26.0,3.0,4.0,1626167,Myles Turner,2.0,5.0,3.0,18.0,,IND,Indiana,1610612754
22,1.0,1.0,,0021501199,12:00,2.0,7.0,6.0,16.0,3.0,1.0,203922,Glenn Robinson,0.0,0.0,0.0,0.0,,IND,Indiana,1610612754
23,0.0,1.0,,0021501199,12:00,2.0,7.0,6.0,16.0,0.0,0.0,1626202,Joe Young,0.0,0.0,0.0,0.0,,IND,Indiana,1610612754
24,,,DNP - Coach's Decision                  ,0021501199,,,,,,,,201941,Jordan Hill,,,,,,IND,Indiana,1610612754
