,COMMENT,GAME_ID,MIN,PCT_AST,PCT_BLK,PCT_BLKA,PCT_DREB,PCT_FG3A,PCT_FG3M,PCT_FGA,PCT_FGM,PCT_FTA,PCT_FTM,PCT_OREB,PCT_PF,PCT_PFD,PCT_PTS,PCT_REB,PCT_STL,PCT_TOV,PLAYER_ID,PLAYER_NAME,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,USG_PCT
0,,0021500391,57:17,0.087,0.25,0.143,0.128,0.24,0.429,0.162,0.149,0.176,0.15,0.133,0.222,0.241,0.165,0.13,0.0,0.222,202694,Marcus Morris,F,DET,Detroit,1610612765,0.168
1,,0021500391,53:57,0.167,0.0,0.111,0.182,0.333,0.143,0.172,0.133,0.211,0.25,0.214,0.179,0.25,0.154,0.191,0.0,0.222,101141,Ersan Ilyasova,F,DET,Detroit,1610612765,0.181
2,,0021500391,54:12,0.115,0.5,0.571,0.324,0.0,0.0,0.245,0.318,0.303,0.278,0.667,0.214,0.192,0.289,0.429,0.429,0.2,203083,Andre Drummond,C,DET,Detroit,1610612765,0.248
3,,0021500391,48:45,0.136,0.333,0.0,0.207,0.318,0.333,0.202,0.184,0.125,0.056,0.083,0.2,0.174,0.17,0.171,0.2,0.167,203484,Kentavious Caldwell-Pope,G,DET,Detroit,1610612765,0.19
4,,0021500391,49:30,0.591,0.0,0.429,0.161,0.1,0.0,0.297,0.3,0.278,0.318,0.083,0.154,0.217,0.292,0.14,0.2,0.333,202704,Reggie Jackson,G,DET,Detroit,1610612765,0.296
5,,0021500391,19:22,0.333,0.0,0.0,0.125,0.222,0.25,0.143,0.188,0.143,0.143,0.125,0.0,0.2,0.186,0.125,0.5,0.0,2581,Steve Blake,,DET,Detroit,1610612765,0.127
6,,0021500391,30:24,0.083,0.0,0.0,0.286,0.182,0.333,0.2,0.214,0.182,0.214,0.1,0.316,0.133,0.219,0.226,0.5,0.286,1626169,Stanley Johnson,,DET,Detroit,1610612765,0.206
7,,0021500391,12:58,0.0,0.0,0.0,0.091,0.5,0.0,0.19,0.1,0.0,0.0,0.0,0.167,0.0,0.067,0.063,0.0,0.0,201229,Anthony Tolliver,,DET,Detroit,1610612765,0.146
8,,0021500391,13:35,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.182,0.286,0.0,0.286,0.25,0.065,0.2,0.0,0.0,201202,Joel Anthony,,DET,Detroit,1610612765,0.031
9,DNP - Coach's Decision                  ,0021500391,,,,,,,,,,,,,,,,,,,203382,Aron Baynes,,DET,Detroit,1610612765,0.0
10,DNP - Coach's Decision                  ,0021500391,,,,,,,,,,,,,,,,,,,203493,Reggie Bullock,,DET,Detroit,1610612765,0.0
11,DNP - Coach's Decision                  ,0021500391,,,,,,,,,,,,,,,,,,,203915,Spencer Dinwiddie,,DET,Detroit,1610612765,0.0
12,DNP - Coach's Decision                  ,0021500391,,,,,,,,,,,,,,,,,,,1626199,Darrun Hilliard,,DET,Detroit,1610612765,0.0
13,,0021500391,38:11,0.0,0.0,0.0,0.115,0.5,0.333,0.099,0.034,0.0,0.0,0.083,0.227,0.053,0.035,0.105,0.333,0.25,203503,Tony Snell,F,CHI,Chicago,1610612741,0.099
14,,0021500391,44:06,0.0,0.333,0.0,0.194,0.0,0.0,0.089,0.125,0.28,0.273,0.429,0.091,0.35,0.157,0.267,0.0,0.182,201959,Taj Gibson,F,CHI,Chicago,1610612741,0.12
